game_id,white_player,black_player,winning_player,move_list
JX7TTsPu,ritutoshniwal,muduck,ritutoshniwal,d4 e6 Nf3 Nf6 e3 d5 Bd3 h6 c3 Nc6 Nbd2 Bd6 Qe2 O-O O-O a6 e4 dxe4 Nxe4 Nxe4 Qxe4 Qf6 Qh7#
yGlxQfsQ,Nezih_TR,ritutoshniwal,Nezih_TR,f4 d5 d4 Nf6 e3 e6 Nf3 c5 c3 Nc6 Ne5 Nxe5 fxe5 Ne4 Nd2 f5 Nxe4 fxe4 Qh5+ g6 Qh3 Bg7 Be2 O-O Bd2 cxd4 cxd4 Qb6 O-O-O Bd7 Kb1 a5 Bg4 Rfe8 Rhf1 a4 a3 Bf8 Rxf8+
VzqsRy9Q,GreenMan1000,ritutoshniwal,GreenMan1000,d4 d5 Nf3 Nf6 Bg5 e6 e3 Be7 Be2 Ne4 Bf4 O-O O-O c5 c3 Nc6 Nbd2 cxd4 Nxe4
R1JG8p7t,ritutoshniwal,Mokshac,ritutoshniwal,e4 e5 Nf3 Nc6 Bc4 d5 Bxd5 Nh6 d3 Bb4+ c3 Bc5 O-O O-O b4 Bb6 a4 Re8 a5 Nxa5 bxa5 Bxa5 Rxa5 b6 Ra1 Rb8 Rxa7 Rb7 Bxb7 Be6 Bxh6 Qf6 Bg5 Qg6 Ra8 Rxa8 Bxa8 Bg4 Be3 b5 Bd5 c6 Ba2 c5 c4 b4 Qa4 b3 Qe8#
05yo3oWQ,ritutoshniwal,vahinp,ritutoshniwal,d4 d5 Nf3 c6 e3 Nf6 Bd3 e6 O-O Nbd7 Nbd2 Bd6 Qe2 O-O c3 Qe7 e4 Nb6 e5 Nfd7 exd6 Qxd6 Bc2 f5 Ne5 Nxe5 Qxe5 Qe7 Nf3 Nd7 Qe2 c5 dxc5 e5 Bxf5 Nxc5 Bxc8 Raxc8 Re1 e4 Nd4 Qh4 Be3 Rcd8 b4 Rd6 bxc5 Rg6 c6 bxc6 Rab1 Rff6 Rb8+ Kf7 Rb7+ Ke8 Rxa7 Rh6 Qa6 Qxh2+ Kf1 Qh5 Qc8#
Jj2VJjzJ,ritutoshniwal,ibaquero,ibaquero,d4 g6 Nf3 Bg7 Bf4 Nf6 e3 O-O c4 e6 Bd3 Re8 O-O d5 Nc3 Nc6 cxd5 Nxd5 Nxd5 exd5 Qb3 Qf6 Be5 Nxe5 Nxe5 Qe6 Nf3 c6 Rfe1 f5 e4 fxe4 Bxe4 dxe4 Qxe6+ Rxe6 Nd2 a5 Rxe4 Rxe4 Nxe4 Bxd4 Rd1 Bxb2 Nd6 Be5 Nxc8 Rxc8 g3 c5 Re1 Bd4 Kg2 b5 Kf3 b4 Rd1 a4 Ke4 b3 axb3 axb3 Rb1 b2 Kd3 Ra8 Kc2 Ra1 Rxb2 Bxb2 Kxb2 Rh1 Kc3 Rxh2 Kc4 Rxf2 Kxc5 Rf3 Kd5 Rxg3 Ke4 Rg1
L1Q1LgYc,ritutoshniwal,Moasal,ritutoshniwal,d4 d5 Nf3 e6 Bf4 Nf6 e3 Bd6 Bd3 Bxf4 exf4 O-O Qe2 h6 Nbd2 Nh7 Ne5 Nd7 Ndf3 Nxe5 fxe5 f5 Nd2 Qf6 Nf3 Qd8 Nd2 Bd7 O-O Be8 Qf3 Bf7 g4 Qe8 gxf5 Bh5 Qg3 exf5 Nf3 Bg6 Nh4 f4 Qxg6 Qxg6+ Nxg6 Ng5 Nxf8 Rxf8 h4 Ne4 Bxe4 dxe4 Rfe1 e3 fxe3 fxe3 Rxe3 Rf4 Rf1 Rxh4 Rf2 Rxd4 Kf1 Rd1+ Ke2 Rb1 Rb3 Rc1 c3 Rc2+ Kd3 Rxf2 Rxb7 Kf8 Rxc7 Rf1 Rxa7 Re1 Ra5 h5 e6 h4 Rh5 Rxe6 Rxh4 Rd6+ Kc2 Ke7 b4 Kf6 Rh1 g5 Rg1 Kf5 Kb3 Kf4 c4 g4 c5 Kf3 cxd6 g3 Rxg3+ Kf2 d7 Kxg3 d8=Q Kf2 Qe8
SYgQjIip,Slimshady6002,ritutoshniwal,ritutoshniwal,b3 d5 Bb2 Nf6 Bxf6 exf6 g3 Bd6 Bg2 Be5 d3 Bxa1 c3 Nc6 Qc2 O-O Nd2 d4 c4 Bc3 Bxc6 bxc6 Nf3 Bb7 O-O c5 Ne4 Bxe4 dxe4 Re8 Nd2 Bxd2 Qxd2 Rxe4 f3 Re3 Rd1 Qe8 Kf2 Qe7 Re1 Re8 b4 d3 Kg2 Rxe2+ Rxe2 Qxe2+ Qxe2 Rxe2+
I1CGN6dx,mars1212,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d3 d6 Nc3 Bg4 Bd2 Bxf3 gxf3 Nf6 Qe2 Nd4 O-O-O Nxe2+ Bxe2 g6 f4 Bg7 e5 dxe5 fxe5 Nd7 Ne4 Nxe5 f4 Nc6 Bc3 Bxc3 Nxc3 O-O d4 Nxd4 Bc4 a6 Ne2 Nxe2+ Bxe2 Qb6 h4 Rad8 Rde1 Rd4 h5 Rb4 b3 c4 f5 cxb3 axb3 a5 hxg6 a4 Rxh7 fxg6 Bc4+ Rf7 Rxf7 Rxc4 Rf6 Qxf6 bxc4 gxf5 Rg1+ Kf7 Rg3 Qa1+ Kd2 Qd4+ Rd3 Qxd3+ Kxd3 Ke6 Kc3 f4 Kb4 f3 Kxa4 f2 Kb5 f1=Q Kb6 Qxc4 c3 Qxc3 Ka7 Kd5 Kb8 e5 Ka7 e4 Kb6 e3 Ka7 e2 Kb8 e1=Q Ka7 Qea1+ Kb8 Qab2 Ka8 Qca3+ Kb8 Kc6 Kc8 Qf8#
9Ft9WFFa,ritutoshniwal,kalegood,kalegood,d4 d5 Nf3 c6 Bf4 Nf6 e3 e6 c4 Bd6 Bg3 O-O Bd3 Re8 Nc3 Bc7 O-O Nbd7 Qc2 e5 dxe5 Nxe5 Nxe5 Bxe5 Bxe5 Rxe5 cxd5 cxd5 f4 Rh5 Ne2 Ne4 Bxe4 Qh4 h3 dxe4 Qxe4 Qd8 Qf3 Qf8 Rad1 Rb8 Rd5 Rxd5 Qxd5 Be6 Qf3 Bxa2 Rd1 Bc4 Nc3 a5 Qe4 b5 Nd5 Re8 Nb6 Rxe4 Nxc4 bxc4 Rc1 a4 Rc3 Qb8 Kf2 Qxb2+ Kf3 Qxc3 Kxe4 Qd3+ Ke5 a3 e4 a2 Kf5 a1=Q g4 Qf6#
xK6ikWi1,Radify,ritutoshniwal,ritutoshniwal,e4 e5 Nf3 Nc6 Nc3 Bb4 a3 Ba5 b4 Bb6 Bc4 Nf6 Ng5 O-O Qf3 h6 Nh3 Nd4 Qd3 d6 O-O Bxh3 Qxh3 Nxc2 Ra2 Nd4 Nb5 c5 Nxd4 cxd4 Bb5 Nxe4 d3 Nc3 Rc2 Nxb5 a4 Nc3 a5 Bc7 Bb2 Nb5 Qf5 b6 axb6 axb6 h3 Ra4 Rc4 d5 Rc2 Rxb4 Rb1 Nc3 Rbc1 e4 Bxc3 dxc3 Rxc3 Qg5 Qxg5 hxg5 g3 Be5 g4 Bxc3 Rxc3 Ra8 Rc7 Ra1+ Kg2 Rbb1 Re7 Rg1+ Kh2 Rh1+ Kg3 Rag1#
IZ2gbBAt,yashveerj,ritutoshniwal,ritutoshniwal,d4 d5 Bf4 Nf6 Nc3 Nc6 Nf3 Bf5 e4 Nxe4 Nxe4 Bxe4 Ng5 Bg6 Bc4 dxc4 O-O h6 Ne4 Bxe4 Re1 Bg6 Re3 e6 Rh3 Nxd4 Bxh6 gxh6 Rd3 Bg7 c3 cxd3 cxd4 Qxd4 h3 Be5 Qe1 Qxb2 Rd1 Rd8 Rb1 Qe2 Qf1 Qxf1+ Kxf1 d2 Rd1 Bd3+ Kg1 Be2 Rxd2 Rxd2 g3 Bf3 g4 Rd1#
ilPA8lrD,ritutoshniwal,Rishavkan,ritutoshniwal,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Be7 O-O O-O d3 a6 Bg5 b5 Bb3 a5 Nxb5 Nd4 Nbxd4 exd4 Nxd4 c5 Nf3 d6 h3 Ra6 Bxf6 gxf6 Qd2 h6 Qxh6 a4 Bc4 Rb6 b3 axb3 Bxb3 Be6 Bxe6 fxe6 Nh4 Rf7 Ng6 Rh7 Qe3 Kg7 Nxe7 Qxe7 Qg3+ Kf7 c3 d5 exd5 exd5 Rfe1 Qd7 Re3 d4 cxd4 cxd4 Re4 Rb4 Rae1 f5 Rf4 Rg7 Qf3 Kf6 Rc1 Ra4 Rc6+ Kf7 Rxf5+ Ke8 Qe4+ Kd8 Rf8+ Qe8 Qxe8#
jJAo7gH7,ritutoshniwal,dhruvrathii,ritutoshniwal,d4 Nf6 Nf3 d5 Bg5 Bg4 e3 Nc6 c3 h6 Bh4 g5 Bg3 Ne4 Qb3 e6 Qxb7 Na5 Qa6 c6 b4 Qb6 Qxa5 Nxg3 hxg3 c5 Qa4+ Ke7 Ne5 cxd4 Qd7+ Kf6 Nxg4+ Kf5 Qxf7+ Ke4 f3#
zNGTrMfj,dhruvrathii,ritutoshniwal,ritutoshniwal,Nc3 d5 e3 Nf6 Nf3 e6 d4 Bd6 a3 c6 h3 Nbd7 g4 Qe7 g5 Ne4 Nxe4 dxe4 Nd2 f5 Bc4 e5 O-O Qxg5+ Kh2 exd4+ f4 exf3+ Kh1 Qg2#
dayty8Ax,knightking16,ritutoshniwal,knightking16,e4 c5 c3 Nc6 d4 cxd4 cxd4 d6 d5 Ne5 f4 Ng6 Nf3 Nf6 Nc3 Bg4 Be2 e5 dxe6 fxe6 Qa4+ Nd7 O-O Be7 h3 Bxf3 Bxf3 e5 f5 Nh4 Bh5+ g6 fxg6 hxg6 Qc4 Nf6 Be2 Qd7 Nd5 Nxd5 Qxd5 Rf8 Bh6 Rxf1+ Rxf1 O-O-O Bg4 Nf5 exf5 Kb8 fxg6 Qc7 g7 Qc5+ Qxc5 dxc5 Be6
aK6RqGoY,ritutoshniwal,ANONYMOUS,ritutoshniwal,d4 d6 Nf3 c5 d5 Bf5 c4 b6 Nc3 Bd3 e3 e6 dxe6 fxe6 Bxd3 Na6 O-O Qe7 b3 O-O-O e4 Kb8 Ba3 g5 Bc1 Qf6 Na4 Nb4 Ba3 Nxd3 Qxd3 Qxa1 h3 Qxf1+ Kxf1 Rd7 Nxg5 Rg7 Nxe6 h6 Nxg7 Bxg7 Qxd6+ Ka8 Qc7 Bf8 Qc8#
YOpYtmgw,ritutoshniwal,vahinp,ritutoshniwal,d4 d5 Nf3 c6 e3 Nf6 Nbd2 e6 Bd3 Nbd7 O-O Bd6 Qe2 O-O e4 Qe7 e5 Bc7 exf6 Nxf6 Ne5 Bxe5 dxe5 Nd7 Nf3 d4 Bg5 Qe8 Rac1 f6 exf6 gxf6 Bh6 Rf7 Rfe1 Ne5 Nxe5 fxe5 Qxe5 Bd7 Qxd4 Qe7 Re3 Rc8 c3 c5 Qe5 Rc6 h3 Rf6 Rg3+ Kf7 Rg7+ Ke8 Rxe7+ Kxe7 Bg5 Kf7 Qxf6+ Ke8 Qe7#
lmrhCdv6,ritutoshniwal,mmathrani,ritutoshniwal,d4 d5 Nf3 Bf5 e3 e6 c4 dxc4 Bxc4 Nc6 Nc3 Na5 Qa4+ c6 Be2 Bd6 O-O Bc7 e4 Bg6 e5 Bf5 Bg5 Qd7 Nh4 Bg6 Nxg6 fxg6 Bg4 Nf6 exf6 gxf6 Bxf6 O-O Be5 Bb6 Rfe1 Rad8 Rad1 Qd5 Nxd5 Rxd5 Bxe6+ Rf7 Bxd5 Bd8 Bxf7+ Kxf7 Bg3 Kf6 Qa3 Kf5 h3 Kf6 Re5 Kf7 Qd6 Kg8 Qd7 Bf6 Re8#
LAn6lUfj,Praddu,ritutoshniwal,ritutoshniwal,d3 d5 f3 e5 Kf2 Bc5+ Be3 d4 Bd2 Nf6 b4 Bd6 c4 dxc3 Nxc3 Bxb4 Ne4 Nxe4+ fxe4 Bxd2 Qxd2 Nc6 Ke3 Nd4 Qa5 b6 Qxe5+ Ne6 Kd2 Qg5+ Qxg5 Nxg5 Nf3 Nxf3+ gxf3 O-O Ke1 c5 Bg2 Be6 f4 Rac8 f5 Bd7 Rf1 c4 f6 g6 d4 c3 Rc1 c2 e5 Be6 Bb7 Rc7 Bf3 Bxa2 Kf2 Bb3 Kg1 Rc4 e3 Rc3 Rf2 Rxe3 Kh1 Rd3 Rfxc2 Bxc2 Rxc2 Rxd4 Rc7 a5 Rb7 Rb4 Ra7 Rb2 Bd5 h5 Kg1 b5 h4 a4 e6 fxe6 Bxe6+ Kh8 Rg7 Rxf6 Rg8+ Kh7 Re8 Rff2 Re7+ Kh6 Bg8 g5 hxg5+ Kxg5 Re5+ Kf4 Rxh5 Rfc2 Rh6 Rc1#
pUE3kYSl,ritutoshniwal,SHPRANESH,ritutoshniwal,d4 d5 Nf3 Nc6 e3 Nf6 Bd3 e6 Nbd2 Bb4 c3 a5 cxb4 Nxb4 Bb1 Nh5 O-O O-O Ne5 f6 Qxh5 fxe5 Qxh7+ Kf7 Bg6+ Ke7 Qxg7+ Rf7 Qxf7+ Kd6 dxe5+ Kxe5 f4+ Kd6 a3 Nc2 Bxc2 Qe7 Qxe7+ Kxe7 e4 dxe4 Nxe4 e5 fxe5 Bf5 Rxf5 Ke6 Nc5+ Kd5 Nxb7 Rb8 Nxa5 c6 Rh5 Ke6 Bb3+ Kd7 e6+ Kd6 Bf4+ Ke7 Bxb8 Kf6 Rh6+ Kf5 e7 Kg5 e8=Q Kxh6 Qe6+ Kg5 Qe5+ Kg6 Bc2+ Kf7 Qf5+ Ke7 Nxc6+ Ke8 Re1#
icZq8iRk,ritutoshniwal,Praddu,ritutoshniwal,d4 e5 Nf3 Nc6 d5 e4 Nfd2 Nce7 Nxe4 c6 dxc6 bxc6 Nd6#
S5d7QrF8,ANONYMOUS,ritutoshniwal,ANONYMOUS,e3 e5 Bd3 Nc6 Qf3 Nf6 Ba6 bxa6 e4 d5 Nh3 Bxh3 Qxf6 Bxg2 Qxc6+ Qd7 Qxd5 Qxd5 exd5 Bc5 c3 O-O-O Na3 f6 d3 Bxd5 Be3 Rhe8 O-O-O Bxe3+ Rd2 Bxd2+ Kxd2 e4 Ke1 e3 Kf1 exf2 Kxf2 Bf7 Kf1 Rxd3 Kg1 Rxc3 bxc3 Re5 h3 Rg5+ Kf1 Bh5 Rg1 Kd7 Rxg5 g6 Rxg6 hxg6 Nc4 g5 Nd6 g4 Ne4 Bg6 Nxf6+ Ke7 Ng8+ Kd7 Nf6+ Ke7 Nd5+ Kf7 Nxc7 Bf5 Nxa6 g3 c4 Be4 c5 Kf6 c6 Kf5 c7 Bd5 c8=Q+ Kg5 Qg8+ Kf5 Qf8+ Ke5 Qe8+ Kd6 Qd8+ Kc6 Qc8+ Kb6 h4 Kb5 h5 Bf3 h6 Kb6 h7 Kb5 h8=Q Ka5 Qe5+ Ka4 Qc4+ Ka3 Qe3+ Kb2 Qee2+ Ka1 Qc1#
BVojPML4,LapsekiliTayfur01,ritutoshniwal,LapsekiliTayfur01,e4 e5 Nf3 Nc6 Bc4 d6 Nc3 Nf6 d4 Bg4 h3 Bh5 g4 Bg6 Bb5 a6 Bxc6+ bxc6 dxe5 dxe5 Qxd8+ Rxd8 Nxe5 Bxe4 Nxe4 Nxe4 Nxc6 Rd6 Nb4 a5 Nd3 Rf6 Be3 Bb4+ c3 Bd6 O-O-O O-O h4 Be7 g5 Rc6 Ne5 Nxc3 bxc3 Rxc3+ Kb2 Ra3 Rd7
hK1jqt06,ritutoshniwal,dhyan_donthi,ritutoshniwal,d4 e6 e4 Qh4 Nc3 f6 Nf3 e5 Nxh4 exd4 Qxd4 Bb4 Qxb4 Nc6 Qc4 Ne5 Qxc7 Nh6 Bxh6 gxh6 Nf5 O-O Bc4+ Nf7 Nxh6+ Kg7 Nxf7 Kg6 Qg3+ Kh5 Be2#
qQX7oV98,ritutoshniwal,tvora,ritutoshniwal,d4 d6 e4 Nc6 d5 Ne5 Nf3 Nxf3+ Qxf3 f6 Bb5+ Bd7 Bxd7+ Qxd7 Nc3 O-O-O Be3 b6 a4 e5 dxe6 Qxe6 Nd5 Qd7 e5 dxe5 Nxf6 gxf6 Qa8#
QI08jKYr,Pranav_Datta,ritutoshniwal,ritutoshniwal,d4 d5 e3 Nf6 c3 Bg4 Nf3 e6 Bd3 Nbd7 O-O Bd6 Nbd2 Qe7 Re1 e5 dxe5 Nxe5 e4 Nxd3 exd5 Nxe1 Qxe1 Qxe1+ Nxe1 O-O c4 Rfe8 Kf1 Bxh2 f3 Bg3 fxg4 Rxe1#
tEWclkmQ,ritutoshniwal,Adarsh_Toshniwal,ritutoshniwal,d4 d5 g3 c5 Bg2 e6 Nf3 Nf6 O-O g6 Bg5 cxd4 Nxd4 Bg7 c3 Nc6 Qa4 Bd7 Qb3 Rb8 e3 O-O Nd2 Qc7 Bf4 e5 Nxc6 Bxc6 Bg5 e4 Rac1 Qe5 Bf4 Qe6 Bxb8 Rxb8 c4 dxc4 Qxc4 Bd5 Qa4 a6 b3 Bc6 Qa3 Rd8 Nc4 Bb5 Rc2 Bf8 Qc1 Nd7 Rd1 Rc8 Nd2 Rxc2 Qxc2 f5 Nc4 Nc5 a4 Bxc4 Qxc4 Qxc4 bxc4 Nxa4 f3 Nc5 Rd5 b6 Re5 Bd6 Re8+ Kf7 Rd8 Bc7 Rd1 Ke6 Kf2 Ke5 f4+ Ke6 h3 Nd3+ Ke2 b5 cxb5 axb5 Rb1 Nc5 Rxb5 Na4 Rb7 Kd6 g4 Nc3+ Kd2 Na4 gxf5 gxf5 h4 h6 Bh3 Nc5 Rb1 Ke6 Rc1 Bd6 Kc3 Nd3 Rd1 Nf2 Bxf5+ Kxf5 Rxd6 h5 Rh6 Kg4 Rg6+ Kxh4 f5 Ng4 f6 Ne5 Rh6 Kg5 Rh8 Kxf6 Rxh5 Ng4 Kd4 Nf2 Rh4 Kg5 Rf4 Nh3 Rxe4 Kf5 Re5+ Kf6 e4 Ng5 Rxg5 Kxg5 Kd5 Kg6 Kd6 Kf6 e5+ Kf7 Kd7
tAMmPyLl,Adarsh_Toshniwal,ritutoshniwal,ritutoshniwal,d4 d5 Nf3 Nf6 Bf4 c5 e3 Nc6 c3 Bg4 Be2 e6 O-O Bd6 Ne5 Bxe2 Qxe2 O-O Qf3 Qc7 Qg3 Nh5 Qg4 Nxf4 exf4 cxd4 Nxc6 bxc6 cxd4 Bxf4 Nc3 Bxh2+ Kh1 Qf4 Qh3 Qxd4 Qxh2 Rab8 Rab1 Rfe8 g3 e5 Kg2 Re6 Qh4 Qd2 Rfd1 Qh6 Qxh6 Rxh6 Re1 e4 b3 a5 Na4 f5 Rbc1 Rf8 Rc5 f4 g4 Rh4 f3 e3 Rxc6 h5 Rg6 Rc8 Re2 d4 Rd6 Rc1
jm6C8RNh,ritutoshniwal,Shrenad,ritutoshniwal,d4 d5 Nf3 Nc6 e3 Nf6 c3 a6 Bd3 e6 Nbd2 Be7 O-O O-O Qe2 Qd6 e4 b6 e5 Qd7 exf6 Bxf6 Bc2 Na5 Qd3 b5 Qxh7#
0kV6xk7Q,ritutoshniwal,Diyalovespandas,ritutoshniwal,d4 d5 Nf3 e6 e3 Nf6 Bd3 Ng4 Nbd2 Be7 O-O O-O Qe2 Bd6 e4 dxe4 Nxe4 Bxh2+ Nxh2 Qh4 Nxg4 f5 Nc3 fxg4 Re1 Rf6 d5 Rh6 Bxh6 gxh6 dxe6 Nc6 e7 Nxe7 Qxe7 Bf5 Qxh4 a5 Bxf5 b6 Qxh6 Kf7 Qxh7+ Kf6 Qg6#
vy3GmFOi,ritutoshniwal,Johannes317,ritutoshniwal,d4 Nf6 Nf3 g6 e3 Bg7 c4 O-O Nc3 d5 Ne5 c6 Be2 Bf5 O-O Nbd7 Qb3 Nxe5 dxe5 Ne4 f4 b6 cxd5 Nxc3 Qxc3 cxd5 Bf3 Rc8 Qb3 e6 Bd2 Bc2 Qa3 a5 Rac1 Re8 Bd1 Bf8 b4 axb4 Bxb4 Bd3 Ba4 Bxf1 Bxe8 Bxb4 Rxc8 Qxc8 Qxb4 Bc4 Qe7 Kh8 Qxf7
ynj6jpUA,ritutoshniwal,Radify,ritutoshniwal,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Bg5 O-O Nc3 Be7 O-O Ng4 Bxe7 Qxe7 h3 Nf6 Nd5 Nxd5 Bxd5 Nd4 c3 Nxf3+ Qxf3 h6 Rfe1 c6 Bb3 b5 d4 exd4 cxd4 a6 d5 Qe5 dxc6 dxc6 Rab1 Qg5 e5 Bb7 e6 fxe6 Bxe6+ Kh8 Qg4 c5 Qxg5 hxg5 Re5 Rae8 Rbe1 Rf4 Rxg5 Bc8 Rh5#
a18X3tzS,ritutoshniwal,yashveerj,ritutoshniwal,d4 d5 Nf3 Nf6 e3 Nc6 Bb5 a6 Ba4 Bf5 Bb3 e6 O-O Bd6 Nbd2 O-O h4 Ra7 Qe2 a5 a3 a4 Ba2 Qa8 c3 Ng4 c4 Nxd4 exd4 c6 c5 Bc7 g3 Qb8 b3 Be4 Nxe4 e5 Nc3 exd4 Nxd4 Qe8 Qxg4 axb3 Bxb3 f6 Be3 Qg6 Qxg6 hxg6 Bc2 b5 Nxc6 Rb7 Bxg6 f5 Nxd5 f4 Bxf4 Bxf4 gxf4 b4 Rfb1 bxa3 Rxb7 Ra8 Re1 a2 Rbe7 a1=Q Rxa1 Rxa1+ Kg2 Ra8 Nc7 Rc8 f5 Kf8 Rf7+ Kg8 Ne7+ Kh8 Nxc8 Kg8 Nd6 Kh8 Rf8#
ogk5WSvq,Radify,ritutoshniwal,ritutoshniwal,d4 d5 e3 Nf6 Nc3 e6 Bd3 Bb4 a3 Ba5 b4 Bb6 Bd2 c6 Nf3 Nbd7 O-O O-O h3 Qe7 Rb1 Bc7 Ra1 e5 dxe5 Nxe5 e4 Qd6 Nxe5 Qxe5 g3 Bxh3 Re1 Qd6 f4 dxe4 Bxe4 Nxe4 Rxe4 Rfe8 Qe1 Rxe4 Qxe4 h6 Re1 Qxd2 Qe3 Qg2#
1jakaOrd,ANONYMOUS,ritutoshniwal,ritutoshniwal,e4 e5 d4 Nc6 g4 d6 Nf3 Nf6 Bh3 Bd7 Nxe5 dxe5 dxe5 Nxe5 Qxd7+ Qxd7 c4 a6 c5 b6 cxb6 cxb6 b4 Bxb4+ Bd2 Bxd2+ Nxd2 Rd8 a4 Qxd2+ Kf1 h5 Kg1 hxg4 Kg2 g3 a5 Qxf2#
UvbC4Rit,ritutoshniwal,vahinp,ritutoshniwal,d4 d5 Nf3 Nc6 e3 Nf6 Bb5 Bf5 O-O e5 Nxe5 Bb4 c3 Qe7 Nxc6 Qe6 Nxb4+ c6 Bd3 O-O-O Bxf5 Qxf5 Nd2 Qd7 Nf3 Ne4 Ne5 Qe6 h3 c5 Nbd3 cxd4 cxd4 Ng3 fxg3 Qe8 Qc2+ Kb8 Nc5 Rc8 Qb3 Qd8 Nxf7 Rf8 Nxd8 Rfxd8 Bd2 Ka8 Qxb7#
HP5cGunz,ANONYMOUS,ritutoshniwal,ritutoshniwal,h3 e5 h4 Bc5 Nf3 Nf6 Nxe5 Nc6 Ng4 h6 Nxh6 Rxh6 Rh3 d6 g3 Bxh3 Bxh3 Ne5 Nc3 a6 Ne4 Qe7 Nc3 Rd8 Bf1 Neg4 Ne4 Nxe4 Bh3 Nef6 Bxg4 Nxg4 f4 Qe4 Kf1 Rd7 Qe1 Qh1#
bfynHKAZ,ANONYMOUS,ritutoshniwal,ritutoshniwal,e4 e5 f3 Nc6 f4 d6 fxe5 Nxe5 h4 Nf6 g4 Be7 Nf3 Bd7 Nxe5 dxe5 Rg1 c6 Rg3 O-O Ra3 Bxa3 Nxa3 a6 c4 b5 Rb1 bxc4 Nxc4 Be6 Nxe5 Qd6 Nxc6 Qxc6 b4 Qxe4+ Qe2 Qxe2+ Kxe2 Rfc8 d4 Bxg4+ Ke1 a5 d5 axb4 d6 b3 d7 Rd8 axb3 Rxd7 Kf2 h6 Ba6 Rxa6 Ra1 Rdd6 Rxa6 Rxa6 b4 Rb6 b5 Nd5 Bxh6 gxh6 h5 Rf6+ Ke1 Nc3 Kd2 Rd6+ Ke3 f5 b6 Nd1+ Kf4 Rd4+ Ke5 Re4+ Kf6 Ne3 b7 Rb4 b8=Q+ Rxb8 Ke6 f4+ Kf6 f3 Ke7 f2 Kf6 f1=Q+ Ke7 Nf5+ Kd7 Qd3+ Ke6 Re8+ Kf6 Qd6#
IwQmb312,ritutoshniwal,Pranav_Datta,ritutoshniwal,d4 d5 Nf3 Nc6 e3 Nf6 c3 Bg4 Bd3 Bxf3 Qxf3 e5 dxe5 Nxe5 Qe2 g6 Nd2 Bh6 Bc2 O-O Nf3 Re8 O-O c5 Re1 d4 exd4 cxd4 Nxe5 Bxc1 Raxc1 dxc3 bxc3 Nd5 Qf3 f6 Nc4 Rxe1+ Rxe1 g5 Qh5 Kf8 Qxh7 Nxc3 Qh8+ Kf7 Qxd8 Rxd8 Bb3 Nd5 Ne3 Ke6 Nxd5+ Kd6 Nxf6 Kc5 Re5+ Kd6 Rd5+ Ke6 Rxd8+ Kxf6 Rb8 Kf5 Rxb7 Ke4 Rd7 Kf4 g3+ Ke4 Bf7 Kf3 a4 Ke2 Rxa7 Ke1 Rd7 Ke2 a5 Ke1 a6 Ke2 a7 Ke1 a8=Q Ke2 Qe8+ Kf3 Bd5+
rKYTL5Ci,ritutoshniwal,ANONYMOUS,ANONYMOUS,d4 d5 Nf3 Nf6 Bg5 e6 e3 Bb4+ c3 Bd6 Bd3 O-O Nbd2 c5 O-O Nc6 Qe2 Qb6 b3 Be7 e4 dxe4 Nxe4 Nxe4 Qxe4 g6 Bxe7 Nxe7 Ng5 cxd4 cxd4 Qc6 Qh4 h5 Ne4 Nf5 Nf6+ Kg7 Bxf5 exf5 Rfe1 Qxf6 Qxf6+ Kxf6 Re5 Bd7 Rc1 Rac8 Rce1 Rfe8 f4 Rxe5 fxe5+ Kg7 d5 Rc2 a3 Rd2 d6 f6 e6 Be8 d7 Bxd7 exd7 Rxd7 Rc1 g5 Kf2 Kg6 h3 g4 hxg4 fxg4 Rc4 f5 g3 Kg5 a4 h4 gxh4+ Kxh4 Rf4 Rd5 Kg2 b6 Rc4 Rd2+ Kf1 Kh3 Rc3+ g3 Rf3 Kh2 Ke1 Rd5
gypBNB9i,ritutoshniwal,chesslearner787,ritutoshniwal,e4 e5 c3 Nc6 Nf3 Nf6 Bc4 Bc5 O-O Ng4 h3 Nf6 d3 Bd6 Bg5 O-O Nbd2 Qe7 Re1 h6 Bh4 Qe8 Bxf6 gxf6 Nh4 f5 Nxf5 Bc5 Qg4+ Kh7 Qg7#
